ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,1,2,mau,Meuschenia australis,Brown-striped leatherjacket,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,1,2,ucr,Urolophus cruciatus,Banded stingaree,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,1,2,pnig,Pseudogoniistius nigripes,Magpie perch,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,2,2,ctr,Cenolia trichoptera,Feather star,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,2,2,pser,Palaemon serenus,Banded shrimp,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,2,2,ctas,Comanthus tasmaniae,Tasmanian feather star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,2,2,hru,Haliotis rubra,Blacklip abalone,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,2,2,her,Heliocidaris erythrogramma,Short-spined urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,2,2,tun,Turbo undulatus,Turban shell,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,YHF,Beth Strain,TAS167,Fortescue Bay,-43.12773,147.9589,8/02/2023,8,NW,12:00,YHF,8.6,2,2,pch,Plagusia chabrus,Red bait crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,4,0,,,,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,lfo,Latridopsis forsteri,Bastard trumpeter,2,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,ocy,Olisthops cyanomelas,Herring cale,2,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,tca,Trachinops caudimaculatus,Hulafish,470,0,,400,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,dle,Dinolestes lewini,Long-fin pike,5,0,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,avi,Acanthaluteres vittiger,Toothbrush leatherjacket,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,nba,Neoodax balteatus,Little rock whiting,10,0,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,nfu,Notolabrus fucicola,Purple wrasse,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,cra,Caesioperca rasor,Barber perch,8,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,dau,Dotalabrus aurantiacus,Castelnaus wrasse,4,0,,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,fva,Forsterygion varium,Many-rayed threefin,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,aar,Aplodactylus arctidens,Marblefish,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,ean,Eupetrichthys angustipes,Snake-skin wrasse,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,dni,Diodon nicthemerus,Globe fish,2,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,2,1,ctr,Cenolia trichoptera,Feather star,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,2,1,jed,Jasus edwardsii,Southern rock lobster,3,0,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,2,1,hin,Holopneustes inflatus,Inflated egg urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,2,1,fva,Forsterygion varium,Many-rayed threefin,2,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,1,prubi,Pseudolabrus rubicundus,Rosy wrasse,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,2,1,ctas,Comanthus tasmaniae,Tasmanian feather star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,6,0,,1,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,lfo,Latridopsis forsteri,Bastard trumpeter,3,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,ocy,Olisthops cyanomelas,Herring cale,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,tca,Trachinops caudimaculatus,Hulafish,160,0,,100,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,pge,Pseudocaranx georgianus,Silver trevally,10,0,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,dle,Dinolestes lewini,Long-fin pike,2,0,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,avi,Acanthaluteres vittiger,Toothbrush leatherjacket,2,0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,nba,Neoodax balteatus,Little rock whiting,16,0,,15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,pnig,Pseudogoniistius nigripes,Magpie perch,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,ggoe,Gnathanacanthus goetzeei,Red velvetfish,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,pla,Pictilabrus laticlavius,Senator wrasse,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,nfu,Notolabrus fucicola,Purple wrasse,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,sli,Scorpis lineolata,Silver sweep,2,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,1,1,mce,Mugil cephalus,Sea mullet,2,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,2,1,ctr,Cenolia trichoptera,Feather star,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,2,1,jed,Jasus edwardsii,Southern rock lobster,5,0,,,,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,2,1,ctas,Comanthus tasmaniae,Tasmanian feather star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,YHF,SYW,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,4.8,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,SYW,YHF,NIN-S1,"Central, Ninepin",-43.283819,147.167721,24/01/2023,8,W,9:00,YHF,6,1,2,sli,Scorpis lineolata,Silver sweep,7,0,,,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,1,2,tca,Trachinops caudimaculatus,Hulafish,760,0,,643,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,1,2,nte,Notolabrus tetricus,Blue-throat wrasse,6,0,,,,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,1,2,nba,Neoodax balteatus,Little rock whiting,17,0,,14,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,1,2,ocy,Olisthops cyanomelas,Herring cale,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,1,2,dle,Dinolestes lewini,Long-fin pike,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,1,2,cra,Caesioperca rasor,Barber perch,6,0,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,1,2,dau,Dotalabrus aurantiacus,Castelnaus wrasse,6,0,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,1,2,pla,Pictilabrus laticlavius,Senator wrasse,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,tca,Trachinops caudimaculatus,Hulafish,286,0,,135,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,nte,Notolabrus tetricus,Blue-throat wrasse,7,0,,,,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,nba,Neoodax balteatus,Little rock whiting,5,0,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,cra,Caesioperca rasor,Barber perch,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,dle,Dinolestes lewini,Long-fin pike,2,0,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,cra,Caesioperca rasor,Barber perch,16,0,,,2,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,pla,Pictilabrus laticlavius,Senator wrasse,3,0,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,nfu,Notolabrus fucicola,Purple wrasse,7,0,,,,4,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,ppa,Pseudophycis palmata,Australian red cod,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,1,2,mau,Meuschenia australis,Brown-striped leatherjacket,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,ctr,Cenolia trichoptera,Feather star,420,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,her,Heliocidaris erythrogramma,Short-spined urchin,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,jed,Jasus edwardsii,Southern rock lobster,3,0,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,spa,Scorpaena papillosa,Southern rock cod,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,hru,Haliotis rubra,Blacklip abalone,4,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,atr,Agnewia tritoniformis,Murex shell,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,noc,Nectria ocellata,Ocellate seastar,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,pve,Petricia vernicina,Velvet star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,2,2,fva,Forsterygion varium,Many-rayed threefin,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,6,0,2,lfo,Latridopsis forsteri,Bastard trumpeter,8,0,,,,,,,,,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,2,2,ctr,Cenolia trichoptera,Feather star,321,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,2,2,her,Heliocidaris erythrogramma,Short-spined urchin,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,2,2,jed,Jasus edwardsii,Southern rock lobster,3,0,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,2,2,hru,Haliotis rubra,Blacklip abalone,2,0,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,2,2,pex,Phasianotrochus eximius,Giant kelp shell,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,2,2,pve,Petricia vernicina,Velvet star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,SYW,YHF,NIN-S1,"Central, Ninepin",-43.28394,147.16667,24/01/2023,8,W,9:00,YHF,4.8,2,2,hpe,Heteroclinus perspicillatus,Common weedfish,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
